emisor,termino_consulta,idioma,fuente,titulo,autor,descripcion,url,url_imagen,contenido,fecha_publicacion,fecha_consulta_desde,fecha_consulta_hasta
ENEL,ENEL,es,Elperiodico.com,Endesa y Naturgy cerrarán sus centrales a las puertas de Barcelona: cinco claves de un cambio histórico,Jordi Ribalaygue,"No es inminente, pero las últimas fábricas de la luz de Sant Adrià de Besòs cerrarán en menos de 25 años y pondrán fin a más de un siglo de producción eléctrica en el entorno de Barcelona, con la salvedad de la central térmica existente en el puerto. Endesa h…",https://www.elperiodico.com/es/barcelona/20250807/endesa-naturgy-centrales-cierre-sant-adria-besos-barcelona-120438953,https://estaticos-cdn.prensaiberica.es/clip/7d690535-18cb-465a-9e0f-3f50b8ee381b_16-9-discover-aspect-ratio_default_0.jpg,"No es inminente, pero las últimas fábricas de la luz de Sant Adrià de Besòs cerrarán en menos de 25 años y pondrán fin a más de un siglo de producción eléctrica en el entorno de Barcelona, con la sal… [+7667 chars]",2025-08-07T17:54:52,2025-07-27,2025-08-25
Banco de Occidente,Banco de Occidente,es,DW (English),¿Qué pasaría si India y China dejaran de comprar petróleo ruso?,Nik Martin,Donald Trump endurece sanciones que financian la maquinaria bélica rusa. El impacto en el comercio petrolero podría sacudir los mercados globales y afectar a economías clave como China e India. India y China reaccionan con determinación ante las amenazas del …,https://www.dw.com/es/qu%C3%A9-pasar%C3%ADa-si-india-y-china-dejaran-de-comprar-petr%C3%B3leo-ruso/a-73562181,https://static.dw.com/image/73550599_6.jpg,"India y China reaccionan con determinación ante las amenazas del presidente de Estados Unidos, Donald Trump, sobre imponer lo que llama sanciones secundarias por hacer negocios con países sancionados… [+8058 chars]",2025-08-07T15:54:00,2025-07-27,2025-08-25
Banco de Occidente,Banco de Occidente,es,El Financiero,"Altagracia Gómez, la joven empresaria que asesora a Sheinbaum",Maya Averbuch,Altagracia Gómez Sierra emergió como figura clave entre el gobierno de Claudia Sheinbaum y el sector privado. Así se volvió la socia estratégica del momento.,https://www.elfinanciero.com.mx/bloomberg-businessweek/2025/08/07/altagracia-la-socia-estrategica-del-nuevo-poder-economico/,https://www.elfinanciero.com.mx/resizer/v2/2RZFY44ST5ELLPQMBX3LDDUXPM.png?smart=true&auth=db9cd29ac9a7e569b2843f06ad903ee540390ef720f2f0fc309593ee78a2d69a&width=1200&height=630,"Días después de ganar las elecciones presidenciales en México, Claudia Sheinbaum trató de tranquilizar a los operadores que estaban deshaciéndose de sus pesos. Los inversionistas temían lo que su par… [+15678 chars]",2025-08-07T10:50:38,2025-07-27,2025-08-25
Banco de Bogotá,Banco de Bogotá,es,BeInCrypto,"Ethereum lidera la actividad blockchain en América Latina, según informe",Luis Blanco,"Ethereum lidera el uso de blockchain en América Latina con un 75% de participación, impulsado por stablecoins, confianza institucional y una comunidad activa. Polygon y Base le siguen, destacando por su adopción empresarial y su conexión con Coinbase.
El post…",https://es.beincrypto.com/crecimiento-blockchain-ethereum-latinoamerica-informe/,https://es.beincrypto.com/wp-content/uploads/2025/07/image-217-1.png.webp,"Un reciente informe de Sherlock Communications ha revelado que el uso de Ethereum en América Latina ha experimentado un crecimiento notable entre junio de 2024 y junio de 2025. El estudio, que combin… [+6335 chars]",2025-08-06T22:04:00,2025-07-27,2025-08-25
ENEL,ENEL,es,Latercera.com,10 comunas de la RM con corte de luz programado para este jueves,Sandar Estrella Oporto,"Revisa a continuación el detalle con los sectores afectados y horarios de la interrupción del servicio, requerida para la realización de trabajos.",https://www.latercera.com/servicios/noticia/10-comunas-de-la-rm-con-corte-de-luz-programado-para-este-jueves/,https://www.latercera.com/resizer/v2/BCKRJAK55FDD7DJDBQYLS5ECMI.jpg?auth=d6d8dd77dd8b336f11a8826de0a732f5fbb4404708f5b20744a83871ef1efda9&height=630&width=1200&smart=true,"La compañía de electricidad Enel anunció una serie de cortes de luz programados para sectores acotados de la Región Metropolitana.
Según indicó la empresa en su sitio web, la interrupción del sumini… [+1864 chars]",2025-08-06T21:33:01,2025-07-27,2025-08-25
Grupo SURA,Grupo SURA,es,La Nacion,Quién es el nuevo CEO de Banco Galicia,LA NACION,"Diego Rivas asume como CEO de Banco Galicia tras la fusión con HSBC. Conoce su trayectoria, rol en la adquisición y los desafíos que enfrenta en esta nueva etapa.",https://www.lanacion.com.ar/economia/quien-es-el-nuevo-ceo-de-banco-galicia-nid06082025/,https://resizer.glanacion.com/resizer/v2/el-nuevo-ceo-de-galicia-asumira-el-primero-de-ATBZTM3KAVAUDMU4Y2EATXTNTI.jpg?auth=999313f4ad5610d651ddf0343838ea35ca5da0e603db9bde33f50fb0ceb6c203&width=1200&quality=70&smart=false&height=675,"El Banco Galicia designó a Diego Rivas como su nuevo CEO. El nombramiento, efectivo desde el 1º de septiembre marca una nueva etapa para la entidad financiera. Rivas, un ejecutivo con extensa trayect… [+2808 chars]",2025-08-06T20:56:57,2025-07-27,2025-08-25
Grupo SURA,Grupo SURA,es,La Nacion,Banco Galicia cambia de CEO tras la fusión con HSBC,Laura Ponasso,"Diego Rivas asumirá la posición el 1° de septiembre; reemplazará a Fabián Kon, quien permanecerá como CEO del grupo",https://www.lanacion.com.ar/economia/negocios/banco-galicia-cambia-de-ceo-tras-la-fusion-con-hsbc-nid06082025/,https://resizer.glanacion.com/resizer/v2/diego-rivas-asumira-como-ceo-de-banco-galicia-el-L7XVFBTS5FACXPELUATIJNKRCA.jpeg?auth=1555e083d65bd1943d63aaa1597cd3131ae9a6221640b26dc241da2d4c464d1d&width=1200&height=800&quality=70&smart=false&focal=1020%2C392,"Un mes después de concluida la fusión con HSBC, Banco Galicia definió nuevo CEO. Se trata de Diego Rivas, un hombre que hizo escuela en la entidad y que participó desde el día uno en el proceso de ne… [+2794 chars]",2025-08-06T16:04:23,2025-07-27,2025-08-25
ENEL,ENEL,es,Latercera.com,Las 14 comunas de la RM con corte de luz programado para este miércoles,Sandar Estrella Oporto,"Revisa a continuación el detalle con los sectores afectados y horarios de la interrupción del servicio, requerida para la realización de trabajos.",https://www.latercera.com/servicios/noticia/las-14-comunas-de-la-rm-con-corte-de-luz-programado-para-este-miercoles/,https://www.latercera.com/resizer/v2/YR3RBXGE5JDUNDEUPJLT4C3BW4.jpg?auth=99da77fe9049ed19eacab019bb64d3e2214257141a1a31bc4d51de4a885569e6&height=630&width=1200&smart=true,"La compañía de electricidad Enel anunció una serie de cortes de luz programados para sectores acotados de la Región Metropolitana.
Según indicó la empresa en su sitio web, la interrupción del sumini… [+1909 chars]",2025-08-06T14:17:52,2025-07-27,2025-08-25
Banco de Occidente,Banco de Occidente,es,RT,¿Por qué los aranceles de Trump podrían hundir a este país en la absoluta pobreza?,"RT en Español
 , RT en Español",Nadie había escuchado hablar de este pequeño país africano hasta que recibió una de las tarifas más elevadas por parte de la Administración estadounidense.,https://actualidad.rt.com/actualidad/560059-trump-hacer-desaparecer-pais-africano,https://mf.b37mrtl.ru/actualidad/public_images/2025.08/article/6890a99ae9ff71297b0aa286.jpg,"El presidente de Estados Unidos, Donald Trump, anunció a principios de abril la implementación de las llamadas ""tarifas recíprocas"" globales para casi todos los socios comerciales de su país. Lo más … [+5635 chars]",2025-08-06T09:11:15,2025-07-27,2025-08-25
Banco de Occidente,Banco de Occidente,es,La Nacion,El interés nacional en las relaciones con EE.UU. y China,José Néstor Ureta,El interés nacional en las relaciones con EE.UU. y China,https://www.lanacion.com.ar/opinion/el-interes-nacional-en-las-relaciones-con-eeuu-y-china-nid06082025/,https://arc-static.glanacion.com/pf/resources/images/placeholderLN-1200x630.png?d=1861,Las desafortunadas e impropias declaraciones del embajador designado por el presidente Trump en la Argentina Peter Lamelas en el hearing de aprobación de su nombramiento por parte del Senado de EE.UU… [+4059 chars],2025-08-06T03:00:00,2025-07-27,2025-08-25
ENEL,ENEL,es,Forbes.com.mx,Soluciones a la medida: el papel de Enel en la optimización energética y la sostenibilidad,Forbes Content,"Forbes México.
 Soluciones a la medida: el papel de Enel en la optimización energética y la sostenibilidad

Ante el actual escenario global, las empresas tienen acceso a soluciones para reducir costos y consumir energía de forma inteligente.
Soluciones a la m…",https://forbes.com.mx/ad-soluciones-a-la-medida-el-papel-de-enel-en-la-optimizacion-energetica-y-sostenibilidad/,https://cdn.forbes.com.mx/2025/08/Portada-1-49.jpg,"La eficiencia energética y la sostenibilidad son cada vez más relevantes para enfrentar los desafíos del cambio climático y la escasez de recursos, lo que las convierte en pieza clave para lograr la … [+3006 chars]",2025-08-05T16:40:40,2025-07-27,2025-08-25
Banco de Bogotá,Banco de Bogotá,es,Elespectador.com,¿Y por qué no aprovechar mejor el Puerto de Buenaventura?,Invest Pacific,"Además de ser un jugador clave en el comercio exterior de Colombia, el Puerto de Buenaventura, la ciudad y su gente tienen un inmenso potencial para el desarrollo social y el crecimiento económico del país.",https://blogs.elespectador.com/actualidad/tendencias-y-oportunidades/y-por-que-no-aprovechar-mejor-el-puerto-de-buenaventura/,https://blogsnew.s3.amazonaws.com/wp-content/uploads/2025/08/05100823/Sociedad-Portuaria-de-Buenaventura.jpg,"Buenaventura le ofrece a Colombia una gran oportunidad para potenciar su comercio exterior: su puerto está conectado con más de 50 terminales marítimas en el mundo, es el quinto puerto de contenedore… [+3960 chars]",2025-08-05T15:11:59,2025-07-27,2025-08-25
ENEL,ENEL,es,Gizmodo.com,"Donde hubo humo, habrá datos: las tecnológicas resucitan las viejas centrales eléctricas de Europa",Thomas Handley,"Las antiguas centrales de carbón y gas que Europa había sentenciado al olvido tienen ahora una segunda oportunidad inesperada. Empresas como Microsoft y Amazon quieren convertirlas en centros de datos de última generación, aprovechando su infraestructura ya i…",https://es.gizmodo.com/donde-hubo-humo-habra-datos-las-tecnologicas-resucitan-las-viejas-centrales-electricas-de-europa-2000183888,https://es.gizmodo.com/app/uploads/2025/08/Gizmodo-21-1-1200x675.jpg,Las ruinas industriales del pasado reciente europeo podrían tener un futuro brillante gracias a un invitado inesperado: la inteligencia artificial. El cierre masivo de centrales de carbón y gas dejó … [+2277 chars],2025-08-05T14:49:25,2025-07-27,2025-08-25
Grupo Energía de Bogotá,Grupo Energía de Bogotá,es,Hola,Almudena Ariza habla como nunca: de su faceta como madre a su estrecha amistad con la reina Letizia,M. Añover,"La periodista, que comienza una nueva etapa en América del Sur, es madre de dos hijos, Adrián y Paula, y ha contado por primera vez cómo ha gestionado la maternidad con su trabajo: ""Me angustiaba pensar que mi ausencia pudiera haber dejado una herida en ellos""",https://www.hola.com/actualidad/20250805840779/almudena-ariza-habla-como-nunca-de-su-faceta-como-madre-a-su-estrecha-amistad-con-la-reina-letizia/,https://www.hola.com/horizon/landscape/0b3f33431417-foto-almu-cobertura-1.jpg?im=Resize=(1200),"Almudena Ariza es una de las periodistas más reconocidas, y queridas de nuestro país. Desde hace 30 años es una de los grandes referentes de la televisión pública, ha sido corresponsal en destinos cl… [+14215 chars]",2025-08-05T14:35:39,2025-07-27,2025-08-25
Bancolombia,Bancolombia,es,Cointelegraph,Una nueva edición de MERGE Madrid se prepara para impulsar la cultura web3 entre España y Latinoamérica,Cointelegraph en Español,"Madrid se convertirá en el punto de encuentro de la industria cripto desde Bancos y Fintech a startups, pasando por protocolos y grandes corporaciones que están abrazando WEB3.
 MERGE Madrid 2025 tendrá lugar en octubre en el Palacio de Cibeles. Así lo inform…",https://es.cointelegraph.com/news/una-nueva-edicion-de-merge-madrid-se-prepara-para-impulsar-la-cultura-web3-entre-espana-y-latinoamerica,"https://images.cointelegraph.com/cdn-cgi/image/format=auto,onerror=redirect,quality=90,width=1200/https://s3.cointelegraph.com/uploads/2025-08/01987a71-a22e-7751-a66f-19010f159001","MERGE Madrid 2025 tendrá lugar en octubre en el Palacio de Cibeles. Así lo informaron los organizadores a Cointelegraph en Español, desde España. El evento se posiciona como un punto de encuentro par… [+4681 chars]",2025-08-05T13:39:12,2025-07-27,2025-08-25
Banco de Bogotá,Banco de Bogotá,es,Nacion.com,FMI advierte a Colombia sobre el freno de la inversión debido a la incertidumbre sobre nuevas políticas,Europa Press,"Déficit fiscal de Colombia mantiene crecimiento, el FMI lo ubica a 7,1% del PIB al cierre de 2025.",https://www.nacion.com/economia/fmi-advierte-a-colombia-sobre-el-freno-de-la/IH44GFWPCFFPHEGGJWQLRGZFXU/story/,https://www.nacion.com/resizer/v2/CDLFMSR3NJAPBOWSIXGUH7YEJY.jpg?smart=true&auth=6845587cf135f3173c8a739fb01e847278ee81239300db4a9742b678c1626bf9&width=1440,Madrid. El Fondo Monetario Internacional (FMI) avisó a Colombia sobre la implicación de la incertidumbre en el crecimiento económico del país y sobre el posible freno de la inversión como consecuenci… [+2957 chars],2025-08-04T15:59:16,2025-07-27,2025-08-25
DAVIVIENDA,DAVIVIENDA,es,Enter.co,¿Mandó plata al número que no era en Nequi o Daviplata? Esto es lo que realmente puede hacer (y lo que no),Digna Irene Urrea,"¿Hay manera de recuperar esa plata en Nequi o Daviplata? La respuesta corta es sí, pero no hay garantías...",https://www.enter.co/colombia/mando-plata-al-numero-que-no-era-en-nequi-o-daviplata-esto-es-lo-que-realmente-puede-hacer-y-lo-que-no/,https://www.enter.co/wp-content/uploads/2025/01/Diseno-sin-titulo-45.png,"Un número mal escrito. Un clic por impulso. Un giro que se va a otra cuenta. A cualquiera le puede pasar. Pero cuando ocurre, el golpe es seco: ¿hay manera de recuperar esa plata en Nequi o Daviplata… [+2875 chars]",2025-08-04T12:00:15,2025-07-27,2025-08-25
DAVIVIENDA,DAVIVIENDA,es,Nacion.com,"Ranquin bancario: así le fue a su banco en utilidades, cartera de crédito y activos en el primer semestre",Luis Enrique Brenes,"Descubra cómo se comportaron las utilidades, activos y cartera de crédito de los 14 bancos de Costa Rica durante el primer semestre de 2025. Vea cómo le fue a su banco.",https://www.nacion.com/economia/ranquin-bancario-asi-le-fue-a-su-banco-en/ZXGO66OZOJHWDK2LSIG5JMJKTA/story/,https://www.nacion.com/resizer/v2/7VGDIIZOYFF2XNV3JKSI5FPAZM.jpg?smart=true&auth=45574c38f2f8b57805db906ad95fffde6b1c3495ff5e4cdfaa35ab17afbdc1ee&width=1440,El sector bancario costarricenseregistró una disminución en sus ganancias durante el primer semestre de 2025 en comparación con el mismo periodo del año pasado. De los 14 bancos supervisados en Costa… [+8766 chars],2025-08-04T11:00:00,2025-07-27,2025-08-25
FDN,FDN,es,Jornada.com.mx,Jaime Ortega*: Estrategia y lo nacional popular,Jaime Ortega*,En 1975 –cinco décadas atrás– apareció el primer número de la revista Estrategia. Aquella fue la expresión de un grupo variopinto conducido por el economista Alonso Aguilar Monteverde y cuyos colaboradores más cercanos eran Fernando Carmona y Jorge Carrión. A…,https://www.jornada.com.mx/2025/08/04/opinion/015a2pol,https://www.jornada.com.mx/imagemeta/1200x630BN.jpg,n 1975 cinco décadas atrás apareció el primer número de la revista Estrategia. Aquella fue la expresión de un grupo variopinto conducido por el economista Alonso Aguilar Monteverde y cuyos colaborado… [+4829 chars],2025-08-04T08:34:49,2025-07-27,2025-08-25
